_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.5308647877006343,GO:0032479,M1,1,0,GO Biological Processes,19,regulation of type I interferon production,19_GO:0032501 multicellular organismal process,-3.5308647877006343,22.938715596330272,7.9593298957469045,20836,109,25,3,12.0,6.499230723708768,15900|19696|56490,Irf8|Rel|Zbtb20,-0.8192211500172688,0,6,1,1,-3.5308647877006343,22.938715596330272,
1,-3.4767012701754294,GO:0001819,M1,1,0,GO Biological Processes,19,positive regulation of cytokine production,19_GO:0048518 positive regulation of biological process,-3.4767012701754294,8.013846153846153,5.61382780748914,20836,520,25,5,20.0,8.0,12394|15900|18987|19696|56490,Runx1|Irf8|Pou2f2|Rel|Zbtb20,-0.7883048684807518,0,6,0,0,-3.5308647877006343,22.938715596330272,
1,-2.968399674256246,GO:0032675,M1,1,0,GO Biological Processes,19,regulation of interleukin-6 production,19_GO:0032501 multicellular organismal process,-2.968399674256246,14.70776470588235,6.2198966919928145,20836,170,25,3,12.0,6.499230723708768,16598|18987|56490,Klf2|Pou2f2|Zbtb20,-0.37231753388047584,0,7,1,1,-2.968399674256246,14.70776470588235,
1,-2.772010250890366,GO:0048469,M1,1,0,GO Biological Processes,19,cell maturation,19_GO:0032502 developmental process,-2.772010250890366,12.564422110552762,5.681296741360444,20836,199,25,3,12.0,6.499230723708768,12606|16598|18987,Cebpa|Klf2|Pou2f2,-0.2198335962136774,0,7,0,0,-2.968399674256246,14.70776470588235,
1,-2.415231736282108,GO:0071695,M1,1,0,GO Biological Processes,19,anatomical structure maturation,19_GO:0032502 developmental process,-2.415231736282108,9.3996992481203,4.778677157054063,20836,266,25,3,12.0,6.499230723708768,12606|16598|18987,Cebpa|Klf2|Pou2f2,0.0,0,7,0,0,-2.968399674256246,14.70776470588235,
1,-2.184627452537349,GO:0021700,M1,1,0,GO Biological Processes,19,developmental maturation,19_GO:0032502 developmental process,-2.184627452537349,7.764968944099378,4.240224485830733,20836,322,25,3,12.0,6.499230723708768,12606|16598|18987,Cebpa|Klf2|Pou2f2,0.0,0,7,0,0,-2.968399674256246,14.70776470588235,
1,-2.7393304688212563,GO:0035239,M1,1,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-2.7393304688212563,5.497625329815303,4.371977660110286,20836,758,25,5,20.0,8.0,16477|17131|17260|20375|24136,Junb|Smad7|Mef2c|Spi1|Zeb2,-0.19542634011055754,0,8,1,1,-2.7393304688212563,11.365090909090908,
1,-2.647873547592852,GO:0048639,M1,1,0,GO Biological Processes,19,positive regulation of developmental growth,19_GO:0040007 growth,-2.647873547592852,11.365090909090908,5.356764270787278,20836,220,25,3,12.0,6.499230723708768,14025|17131|17260,Bcl11a|Smad7|Mef2c,-0.1664923474245941,0,8,0,0,-2.7393304688212563,11.365090909090908,
1,-2.363551274855348,GO:0001568,M1,1,0,GO Biological Processes,19,blood vessel development,19_GO:0032502 developmental process,-2.363551274855348,5.8900353356890465,4.088025731530086,20836,566,25,4,16.0,7.332121111929343,16477|17131|17260|20375,Junb|Smad7|Mef2c|Spi1,0.0,0,8,0,0,-2.7393304688212563,11.365090909090908,
1,-2.266253870320133,GO:0001944,M1,1,0,GO Biological Processes,19,vasculature development,19_GO:0032502 developmental process,-2.266253870320133,5.528623548922057,3.9112449732494534,20836,603,25,4,16.0,7.332121111929343,16477|17131|17260|20375,Junb|Smad7|Mef2c|Spi1,0.0,0,8,0,0,-2.7393304688212563,11.365090909090908,
1,-2.2262928840451757,GO:0007517,M1,1,0,GO Biological Processes,19,muscle organ development,19_GO:0032502 developmental process,-2.2262928840451757,8.039614147909967,4.335186136605736,20836,311,25,3,12.0,6.499230723708768,17131|17260|217082,Smad7|Mef2c|Hlf,0.0,0,8,0,0,-2.7393304688212563,11.365090909090908,
1,-2.180917130166988,GO:0045927,M1,1,0,GO Biological Processes,19,positive regulation of growth,19_GO:0040007 growth,-2.180917130166988,7.740928792569658,4.2318151868064255,20836,323,25,3,12.0,6.499230723708768,14025|17131|17260,Bcl11a|Smad7|Mef2c,0.0,0,8,0,0,-2.7393304688212563,11.365090909090908,
1,-2.1614005189691325,GO:0048729,M1,1,0,GO Biological Processes,19,tissue morphogenesis,19_GO:0032502 developmental process,-2.1614005189691325,5.16061919504644,3.7232855942526255,20836,646,25,4,16.0,7.332121111929343,12394|17131|17260|24136,Runx1|Smad7|Mef2c|Zeb2,0.0,0,8,0,0,-2.7393304688212563,11.365090909090908,
1,-2.520612967351682,GO:0045664,M1,1,0,GO Biological Processes,19,regulation of neuron differentiation,19_GO:0032502 developmental process,-2.520612967351682,10.247213114754096,5.035896516902003,20836,244,25,3,12.0,6.499230723708768,14025|17260|21413,Bcl11a|Mef2c|Tcf4,-0.07850777174102075,0,9,1,1,-2.520612967351682,10.247213114754096,
1,-2.2497034729906304,GO:0045765,M1,1,0,GO Biological Processes,19,regulation of angiogenesis,19_GO:0032502 developmental process,-2.2497034729906304,8.197770491803277,4.388975382475372,20836,305,25,3,12.0,6.499230723708768,12394|16598|21413,Runx1|Klf2|Tcf4,0.0,0,10,1,1,-2.2497034729906304,8.197770491803277,
1,-2.2340412613878957,GO:1901342,M1,1,0,GO Biological Processes,19,regulation of vasculature development,19_GO:0032502 developmental process,-2.2340412613878957,8.091650485436892,4.35295426074453,20836,309,25,3,12.0,6.499230723708768,12394|16598|21413,Runx1|Klf2|Tcf4,0.0,0,10,0,0,-2.2497034729906304,8.197770491803277,
1,-2.192086089776735,GO:0090287,M1,1,0,GO Biological Processes,19,regulation of cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.192086089776735,7.8134999999999994,4.25715228983105,20836,320,25,3,12.0,6.499230723708768,17131|21413|24136,Smad7|Tcf4|Zeb2,0.0,0,11,1,1,-2.192086089776735,7.8134999999999994,
