,PseudoTime1,PseudoTime2,PseudoTime3
E588_188,NA,NA,0.23492
E897_729,NA,NA,0.91457
E71_552,0.69221,NA,NA
E634_733,NA,0.9196,NA
E514_177,0.22111,NA,NA
E861_476,NA,NA,0.59673
E567_4,NA,NA,0.00377
E953_555,NA,NA,0.69598
E811_155,NA,0.19347,NA
E545_552,NA,NA,0.69221
E72_549,NA,0.68844,NA
E621_89,0.11055,NA,NA
E236_568,NA,NA,0.71231
E409_442,0.55402,NA,NA
E165_18,NA,NA,0.02136
E148_457,NA,NA,0.57286
E686_246,0.30779,NA,NA
E979_728,NA,NA,0.91332
E978_375,NA,0.46985,NA
E908_652,NA,0.81784,NA
E222_627,0.78643,NA,NA
E322_530,NA,0.66457,NA
E403_266,0.33291,NA,NA
E398_237,0.29648,NA,NA
E142_57,0.07035,NA,NA
E783_378,NA,0.47362,NA
E817_603,NA,0.75628,NA
E770_696,NA,NA,0.87312
E269_176,NA,0.21985,NA
E341_472,0.59171,NA,NA
E451_519,NA,NA,0.65075
E134_300,NA,NA,0.37563
E695_22,0.02638,NA,NA
E521_261,NA,NA,0.32663
E253_282,NA,0.35302,NA
E463_612,NA,0.76759,NA
E914_615,0.77136,NA,NA
E691_572,0.71734,NA,NA
E934_389,NA,0.48744,NA
E86_116,NA,NA,0.14447
E54_637,NA,0.79899,NA
E112_472,0.59171,NA,NA
E270_347,NA,NA,0.43467
E680_454,0.5691,NA,NA
E960_87,NA,NA,0.10804
E700_482,0.60427,NA,NA
E935_275,0.34422,NA,NA
E482_392,NA,0.49121,NA
E757_794,NA,0.99623,NA
E111_208,0.26005,NA,NA
E926_113,NA,NA,0.1407
E316_120,0.1495,NA,NA
E201_251,0.31407,NA,NA
E406_454,NA,0.5691,NA
E704_663,0.83166,NA,NA
E197_630,NA,NA,0.7902
E210_422,NA,NA,0.52889
E119_722,NA,0.90578,NA
E626_569,0.71357,NA,NA
E758_777,NA,0.97487,NA
E992_444,0.55653,NA,NA
E10_756,0.94849,NA,NA
E20_118,NA,NA,0.14698
E209_631,NA,0.79146,NA
E633_599,NA,0.75126,NA
E11_238,NA,0.29774,NA
E837_519,NA,0.65075,NA
E643_642,NA,0.80528,NA
E664_694,0.8706,NA,NA
E803_668,0.83794,NA,NA
E669_458,0.57412,NA,NA
E967_680,NA,NA,0.85302
E373_761,0.95477,NA,NA
E490_322,NA,0.40327,NA
E791_439,0.55025,NA,NA
E765_797,NA,1.0,NA
E528_214,NA,0.26759,NA
E220_234,NA,0.29271,NA
E608_395,NA,NA,0.49497
E162_754,0.94598,NA,NA
E513_316,0.39573,NA,NA
E390_507,NA,NA,0.63568
E878_385,NA,NA,0.48241
E737_298,0.37312,NA,NA
E943_475,0.59548,NA,NA
E414_671,0.84171,NA,NA
E863_428,NA,NA,0.53643
E477_484,0.60678,NA,NA
E419_119,0.14824,NA,NA
E470_421,0.52764,NA,NA
E147_336,NA,0.42085,NA
E365_391,0.48995,NA,NA
E284_627,NA,NA,0.78643
E327_503,NA,NA,0.63065
E422_176,NA,NA,0.21985
E262_133,0.16583,NA,NA
E495_766,NA,0.96106,NA
E762_711,NA,0.89196,NA
E738_656,0.82286,NA,NA
E23_12,NA,0.01382,NA
E357_473,NA,NA,0.59296
E213_74,NA,NA,0.09171
E352_143,NA,0.17839,NA
E116_668,0.83794,NA,NA
E434_381,0.47739,NA,NA
E92_265,NA,0.33166,NA
E562_749,NA,0.9397,NA
E796_548,NA,0.68719,NA
E754_446,NA,0.55905,NA
E539_789,NA,NA,0.98995
E234_139,NA,0.17337,NA
E619_372,NA,0.46608,NA
E489_356,0.44598,NA,NA
E747_656,NA,NA,0.82286
E548_409,0.51256,NA,NA
E696_22,NA,NA,0.02638
E282_141,NA,0.17588,NA
E799_333,NA,NA,0.41709
E576_4,0.00377,NA,NA
E932_682,NA,0.85553,NA
E445_103,0.12814,NA,NA
E987_309,0.38693,NA,NA
E377_578,NA,0.72487,NA
E138_258,0.32286,NA,NA
E963_422,NA,NA,0.52889
E547_221,NA,0.27638,NA
E551_339,0.42462,NA,NA
E937_495,NA,NA,0.6206
