,PseudoTime1,PseudoTime2,PseudoTime3
E196_262,NA,NA,0.32663
E198_741,0.92839,NA,NA
E89_273,NA,0.34045,NA
E46_289,NA,NA,0.36055
E646_156,NA,0.19347,NA
E957_211,NA,0.26256,NA
E613_177,NA,NA,0.21985
E943_120,0.14824,NA,NA
E896_663,NA,NA,0.8304
E668_210,0.26131,NA,NA
E909_439,NA,NA,0.54899
E388_378,NA,0.47236,NA
E236_700,NA,NA,0.87688
E33_451,NA,0.56407,NA
E664_712,0.89196,NA,NA
E877_415,0.51884,NA,NA
E926_521,NA,NA,0.65201
E650_626,0.78392,NA,NA
E496_15,NA,NA,0.01633
E149_292,NA,NA,0.36432
E640_562,NA,NA,0.70352
E994_705,NA,0.88317,NA
E951_507,NA,NA,0.63442
E409_88,0.10804,NA,NA
E332_789,0.98869,NA,NA
E645_516,NA,NA,0.64573
E473_150,0.18593,NA,NA
E316_782,0.9799,NA,NA
E101_233,NA,0.2902,NA
E713_201,NA,NA,0.25
E490_116,NA,0.14322,NA
E435_173,NA,0.21482,NA
E851_377,NA,NA,0.47111
E988_333,0.41583,NA,NA
E458_546,0.68342,NA,NA
E504_271,NA,NA,0.33794
E700_798,1.0,NA,NA
E145_280,0.34925,NA,NA
E681_427,NA,NA,0.53392
E959_365,0.45603,NA,NA
E455_544,NA,NA,0.6809
E142_547,0.68467,NA,NA
E21_733,NA,0.91834,NA
E905_469,NA,0.58668,NA
E164_667,NA,NA,0.83543
E924_596,NA,NA,0.74623
E769_551,NA,0.6897,NA
E868_507,0.63442,NA,NA
E492_61,0.07412,NA,NA
E922_577,NA,0.72236,NA
E999_660,NA,0.82663,NA
E867_223,NA,NA,0.27764
E651_682,NA,NA,0.85427
E954_320,0.3995,NA,NA
E410_386,0.48241,NA,NA
E123_435,NA,0.54397,NA
E128_520,NA,0.65075,NA
E965_132,NA,0.16332,NA
E733_518,NA,NA,0.64824
E417_590,NA,NA,0.73869
E692_326,0.40704,NA,NA
E16_605,NA,NA,0.75754
E111_461,0.57663,NA,NA
E136_302,NA,0.37688,NA
E304_266,NA,NA,0.33166
E746_299,NA,NA,0.37312
E448_479,NA,NA,0.59925
E933_50,NA,0.0603,NA
E750_169,0.2098,NA,NA
E614_192,NA,0.23869,NA
E734_389,NA,0.48618,NA
E827_219,NA,0.27261,NA
E853_617,NA,0.77261,NA
E57_462,0.57789,NA,NA
E879_603,0.75503,NA,NA
E756_653,0.81784,NA,NA
E489_732,0.91709,NA,NA
E189_46,0.05528,NA,NA
E217_634,NA,NA,0.79397
E915_271,NA,NA,0.33794
E273_597,NA,0.74749,NA
E437_361,0.45101,NA,NA
E740_778,NA,NA,0.97487
E243_392,0.48995,NA,NA
E77_585,0.73241,NA,NA
E817_248,NA,0.30905,NA
E841_508,NA,0.63568,NA
E873_36,0.04271,NA,NA
E712_77,NA,0.09422,NA
E475_556,NA,0.69598,NA
E32_404,NA,NA,0.50503
E329_84,0.10302,NA,NA
E991_286,NA,NA,0.35678
E792_777,0.97362,NA,NA
E131_419,0.52387,NA,NA
E789_97,NA,NA,0.11935
E29_470,0.58794,NA,NA
E263_55,0.06658,NA,NA
E183_271,NA,NA,0.33794
E19_648,NA,NA,0.81156
E208_565,NA,NA,0.70729
E372_781,NA,NA,0.97864
E649_539,NA,0.67462,NA
E581_237,NA,NA,0.29523
E563_521,NA,NA,0.65201
E586_797,NA,0.99874,NA
E59_378,NA,0.47236,NA
E144_191,NA,NA,0.23744
E919_608,0.76131,NA,NA
E770_212,NA,NA,0.26382
E288_56,0.06784,NA,NA
E413_204,0.25377,NA,NA
E278_444,0.55528,NA,NA
E20_323,NA,NA,0.40327
E195_28,0.03266,NA,NA
E340_547,0.68467,NA,NA
E147_224,NA,0.27889,NA
E842_550,NA,NA,0.68844
E251_526,NA,NA,0.65829
E617_208,0.25879,NA,NA
E210_404,NA,NA,0.50503
E871_414,0.51759,NA,NA
E883_200,NA,NA,0.24874
E797_510,NA,0.63819,NA
E823_118,0.14573,NA,NA
E636_132,0.16332,NA,NA
E966_94,0.11558,NA,NA
E378_295,NA,NA,0.36809
