,PseudoTime1,PseudoTime2,PseudoTime3
E906_674,0.84442,NA,NA
E558_315,0.39398,NA,NA
E759_692,0.867,NA,NA
E698_618,NA,0.77415,NA
E145_636,0.79674,NA,NA
E89_543,NA,0.68005,NA
E919_418,0.52321,NA,NA
E186_252,NA,NA,0.31493
E286_537,0.67252,NA,NA
E654_491,NA,NA,0.61481
E216_68,NA,NA,0.08407
E738_302,0.37767,NA,NA
E717_433,NA,NA,0.54203
E479_750,NA,NA,0.93977
E509_580,NA,NA,0.72647
E975_314,NA,NA,0.39272
E414_488,0.61104,NA,NA
E997_15,NA,NA,0.01757
E634_692,NA,0.867,NA
E652_740,NA,NA,0.92723
E763_386,NA,0.48306,NA
E243_260,0.32497,NA,NA
E283_291,NA,0.36386,NA
E798_307,0.38394,NA,NA
E672_172,0.21455,NA,NA
E3_696,NA,NA,0.87202
E377_333,NA,0.41656,NA
E402_689,NA,0.86324,NA
E372_291,NA,NA,0.36386
E889_602,NA,NA,0.75408
E714_384,NA,NA,0.48055
E339_134,NA,NA,0.16688
E977_313,0.39147,NA,NA
E410_187,0.23338,NA,NA
E607_349,NA,NA,0.43664
E588_445,NA,NA,0.55709
E400_128,NA,NA,0.15935
E965_314,NA,0.39272,NA
E325_459,NA,0.57465,NA
E595_456,NA,0.57089,NA
E489_8,0.00878,NA,NA
E773_601,NA,NA,0.75282
E327_144,NA,NA,0.17942
E382_756,NA,0.9473,NA
E952_147,0.18319,NA,NA
E423_57,0.07026,NA,NA
E766_344,NA,NA,0.43036
E917_238,0.29737,NA,NA
E326_305,NA,0.38143,NA
E144_306,NA,NA,0.38269
E849_531,NA,0.66499,NA
E28_68,NA,NA,0.08407
E292_77,NA,NA,0.09536
E901_149,NA,NA,0.1857
E141_304,NA,NA,0.38018
E566_761,0.95358,NA,NA
E259_792,NA,NA,0.99247
E88_637,NA,0.79799,NA
E121_326,NA,0.40778,NA
E149_88,NA,NA,0.10916
E202_402,NA,NA,0.50314
E93_190,0.23714,NA,NA
E34_423,NA,0.52949,NA
E667_299,0.3739,NA,NA
E661_648,0.81179,NA,NA
E386_108,NA,0.13425,NA
E290_504,0.63112,NA,NA
E879_499,0.62484,NA,NA
E536_736,NA,0.92221,NA
E469_69,NA,0.08532,NA
E456_301,NA,0.37641,NA
E841_758,NA,0.94981,NA
E929_99,0.12296,NA,NA
E695_543,0.68005,NA,NA
E55_321,NA,NA,0.40151
E131_483,0.60477,NA,NA
E790_508,0.63614,NA,NA
E443_775,0.97114,NA,NA
E472_629,NA,NA,0.78795
E822_673,NA,NA,0.84316
E67_682,NA,NA,0.85445
E457_649,NA,0.81305,NA
E950_722,NA,0.90464,NA
E208_67,NA,NA,0.08281
E39_109,0.13551,NA,NA
E614_449,NA,0.56211,NA
E409_515,0.64492,NA,NA
E520_338,NA,0.42284,NA
E809_652,NA,0.81681,NA
E513_455,0.56964,NA,NA
E30_607,0.76035,NA,NA
E222_262,0.32748,NA,NA
E545_415,NA,NA,0.51945
E135_611,NA,NA,0.76537
E380_136,NA,NA,0.16939
E850_121,NA,0.15056,NA
E907_27,NA,NA,0.03262
E829_738,NA,NA,0.92472
E780_762,NA,0.95483,NA
E774_583,0.73024,NA,NA
E727_444,NA,0.55583,NA
E966_357,0.44668,NA,NA
E674_60,NA,NA,0.07403
E961_174,NA,0.21706,NA
E933_186,NA,0.23212,NA
E62_33,0.04015,NA,NA
E130_148,NA,NA,0.18444
E772_161,NA,NA,0.20075
E462_584,NA,0.73149,NA
E227_216,0.26976,NA,NA
E376_660,NA,0.82685,NA
E29_94,0.11669,NA,NA
E550_232,NA,NA,0.28984
E813_190,NA,NA,0.23714
E533_289,NA,NA,0.36136
E340_203,0.25345,NA,NA
E893_386,NA,0.48306,NA
E209_32,NA,0.0389,NA
E71_60,0.07403,NA,NA
E604_77,0.09536,NA,NA
E638_642,NA,0.80427,NA
E482_24,NA,0.02886,NA
E105_185,NA,0.23087,NA
E918_105,NA,NA,0.13049
E502_43,NA,0.0527,NA
E892_302,NA,NA,0.37767
E542_660,0.82685,NA,NA
E308_791,NA,NA,0.99122
