,PseudoTime1,PseudoTime2,PseudoTime3
E105_560,NA,0.70226,NA
E959_338,0.42337,NA,NA
E805_755,NA,0.94724,NA
E575_689,NA,0.86432,NA
E258_240,NA,NA,0.30025
E829_231,NA,NA,0.28894
E333_528,NA,NA,0.66206
E252_236,NA,NA,0.29523
E470_494,0.61935,NA,NA
E454_516,NA,0.64698,NA
E604_565,0.70854,NA,NA
E941_514,NA,NA,0.64447
E19_528,NA,NA,0.66206
E757_262,NA,0.32789,NA
E907_646,NA,NA,0.8103
E81_541,NA,0.67839,NA
E278_114,0.14196,NA,NA
E2_758,0.95101,NA,NA
E758_494,NA,0.61935,NA
E679_177,NA,0.22111,NA
E934_550,NA,0.6897,NA
E211_500,0.62688,NA,NA
E689_445,NA,0.55779,NA
E401_7,NA,NA,0.00754
E633_185,NA,0.23116,NA
E909_733,NA,NA,0.9196
E795_376,NA,0.47111,NA
E916_162,NA,0.20226,NA
E422_375,NA,NA,0.46985
E568_644,NA,NA,0.80779
E49_675,NA,0.84673,NA
E157_500,NA,0.62688,NA
E981_519,NA,0.65075,NA
E107_107,NA,0.13317,NA
E147_684,NA,0.85804,NA
E677_2,0.00126,NA,NA
E254_724,NA,0.90829,NA
E837_260,NA,0.32538,NA
E73_478,NA,0.59925,NA
E53_500,NA,NA,0.62688
E775_209,NA,NA,0.26131
E235_314,NA,0.39322,NA
E249_166,0.20729,NA,NA
E188_776,NA,NA,0.97362
E717_541,NA,NA,0.67839
E135_580,NA,NA,0.72739
E662_368,0.46106,NA,NA
E545_459,NA,NA,0.57538
E607_579,NA,NA,0.72613
E485_365,NA,NA,0.45729
E263_610,0.76508,NA,NA
E928_157,0.19598,NA,NA
E442_31,NA,0.03769,NA
E176_230,NA,0.28769,NA
E132_257,NA,0.32161,NA
E674_499,NA,NA,0.62563
E506_691,0.86683,NA,NA
E279_372,0.46608,NA,NA
E987_214,0.26759,NA,NA
E956_244,0.30528,NA,NA
E747_456,NA,NA,0.57161
E193_373,NA,NA,0.46734
E989_475,0.59548,NA,NA
E317_463,0.5804,NA,NA
E495_473,NA,0.59296,NA
E901_531,NA,NA,0.66583
E374_353,NA,NA,0.44221
E402_465,NA,0.58291,NA
E834_230,NA,0.28769,NA
E456_391,NA,0.48995,NA
E387_471,NA,NA,0.59045
E384_43,NA,NA,0.05276
E857_763,0.95729,NA,NA
E530_102,NA,NA,0.12688
E54_295,NA,0.36935,NA
E478_230,0.28769,NA,NA
E435_766,NA,0.96106,NA
E368_432,NA,NA,0.54146
E570_381,NA,NA,0.47739
E567_312,NA,NA,0.3907
E886_557,NA,0.69849,NA
E902_185,NA,0.23116,NA
E165_394,NA,NA,0.49372
E861_486,NA,NA,0.6093
E673_743,0.93216,NA,NA
E602_496,0.62186,NA,NA
E151_293,NA,NA,0.36683
E980_533,NA,NA,0.66834
E96_329,NA,NA,0.41206
E143_510,NA,0.63945,NA
E949_545,NA,NA,0.68342
E621_148,0.18467,NA,NA
E472_742,NA,NA,0.9309
E971_507,0.63568,NA,NA
E725_754,0.94598,NA,NA
E703_64,NA,0.07915,NA
E533_56,NA,NA,0.0691
E400_772,NA,NA,0.96859
E697_706,0.88568,NA,NA
E310_61,NA,0.07538,NA
E93_113,0.1407,NA,NA
E191_132,NA,0.16457,NA
E903_55,0.06784,NA,NA
E979_375,NA,NA,0.46985
E405_209,NA,0.26131,NA
E930_347,0.43467,NA,NA
E781_15,NA,0.01759,NA
E580_760,NA,0.95352,NA
E399_695,0.87186,NA,NA
E992_686,0.86055,NA,NA
E983_663,NA,NA,0.83166
E974_263,NA,0.32915,NA
E960_484,NA,NA,0.60678
E243_369,0.46231,NA,NA
E121_405,NA,0.50754,NA
E114_606,NA,0.76005,NA
E868_662,0.8304,NA,NA
E879_685,0.8593,NA,NA
E629_441,NA,NA,0.55276
E306_651,NA,NA,0.81658
E915_628,NA,NA,0.78769
E133_257,NA,NA,0.32161
E320_630,NA,NA,0.7902
E233_787,0.98744,NA,NA
E499_524,NA,0.65704,NA
E603_476,NA,0.59673,NA
E525_618,0.77513,NA,NA
E659_524,NA,NA,0.65704
