,PseudoTime1,PseudoTime2,PseudoTime3
E568_269,NA,NA,0.33459
E169_762,0.95472,NA,NA
E405_629,NA,0.78742,NA
E703_274,NA,0.34088,NA
E22_361,NA,NA,0.45031
E966_419,0.52327,NA,NA
E369_553,NA,NA,0.69182
E13_475,0.59371,NA,NA
E313_41,NA,NA,0.0478
E336_588,0.73585,NA,NA
E496_554,NA,NA,0.69308
E171_775,NA,NA,0.97107
E62_323,0.40252,NA,NA
E652_684,NA,NA,0.8566
E70_435,0.5434,NA,NA
E279_640,0.80126,NA,NA
E982_748,NA,NA,0.93711
E154_676,NA,NA,0.84654
E793_222,NA,NA,0.27547
E54_368,NA,0.45912,NA
E368_415,NA,NA,0.51824
E997_790,NA,NA,0.98994
E380_41,NA,NA,0.0478
E71_711,0.89057,NA,NA
E433_408,NA,NA,0.50943
E828_17,0.01761,NA,NA
E187_437,0.54591,NA,NA
E354_228,NA,NA,0.28302
E341_127,0.15597,NA,NA
E708_273,0.33962,NA,NA
E741_707,NA,0.88553,NA
E517_184,NA,NA,0.22767
E133_286,NA,NA,0.35597
E659_154,NA,NA,0.18994
E203_275,NA,0.34214,NA
E926_379,NA,NA,0.47296
E404_378,NA,NA,0.4717
E302_261,0.32453,NA,NA
E679_685,NA,0.85786,NA
E145_577,0.72201,NA,NA
E17_13,0.01258,NA,NA
E449_396,NA,NA,0.49434
E606_245,0.3044,NA,NA
E552_379,NA,0.47296,NA
E173_94,NA,0.11447,NA
E254_217,NA,0.26918,NA
E748_324,NA,NA,0.40377
E307_319,NA,NA,0.39748
E443_270,0.33585,NA,NA
E740_381,NA,NA,0.47547
E137_574,NA,0.71824,NA
E359_753,0.9434,NA,NA
E802_100,NA,0.12201,NA
E690_693,NA,0.86792,NA
E108_718,NA,0.89937,NA
E291_769,NA,0.96352,NA
E888_345,NA,0.43019,NA
E129_724,NA,NA,0.90692
E242_521,0.65157,NA,NA
E808_195,0.24151,NA,NA
E583_702,NA,0.87925,NA
E109_649,0.81258,NA,NA
E754_793,NA,0.99371,NA
E382_628,NA,0.78616,NA
E935_546,0.68302,NA,NA
E177_755,NA,NA,0.94591
E783_356,NA,0.44403,NA
E857_508,0.63522,NA,NA
E241_61,0.07296,NA,NA
E434_782,0.97987,NA,NA
E165_487,NA,NA,0.60881
E756_715,0.8956,NA,NA
E887_548,0.68553,NA,NA
E637_153,NA,0.18868,NA
E662_122,0.14969,NA,NA
E244_524,NA,NA,0.65535
E117_657,0.82264,NA,NA
E141_82,NA,NA,0.09937
E668_500,0.62516,NA,NA
E394_62,NA,0.07421,NA
E483_446,NA,NA,0.55723
E987_706,0.88428,NA,NA
E506_111,0.13585,NA,NA
E139_161,NA,NA,0.19874
E436_403,0.50314,NA,NA
E288_554,0.69308,NA,NA
E747_707,NA,NA,0.88553
E799_635,NA,NA,0.79497
E100_71,NA,NA,0.08553
E547_588,NA,0.73585,NA
E188_693,NA,NA,0.86792
E193_505,NA,NA,0.63145
E555_740,0.92704,NA,NA
E502_417,NA,0.52075,NA
E329_16,0.01635,NA,NA
E331_424,NA,NA,0.52956
E34_630,NA,0.78868,NA
E505_481,NA,NA,0.60126
E607_706,NA,NA,0.88428
E106_270,0.33585,NA,NA
E458_241,0.29937,NA,NA
E868_14,0.01384,NA,NA
E418_778,NA,0.97484,NA
E911_584,NA,0.73082,NA
E845_473,NA,0.59119,NA
E439_121,NA,0.14843,NA
E473_270,0.33585,NA,NA
E118_734,0.9195,NA,NA
E883_583,NA,NA,0.72956
E417_192,NA,NA,0.23774
E995_175,0.21635,NA,NA
E686_105,0.1283,NA,NA
E342_341,NA,NA,0.42516
E836_34,0.03899,NA,NA
E175_608,NA,0.76101,NA
E831_362,0.45157,NA,NA
E605_67,NA,0.0805,NA
E411_44,0.05157,NA,NA
E190_322,0.40126,NA,NA
E621_115,0.14088,NA,NA
E471_619,0.77484,NA,NA
E722_635,0.79497,NA,NA
E937_170,NA,NA,0.21006
E796_38,NA,0.04403,NA
E726_370,NA,NA,0.46164
E21_698,NA,0.87421,NA
E317_27,0.03019,NA,NA
E468_787,NA,NA,0.98616
