,PseudoTime1,PseudoTime2,PseudoTime3
E106_321,0.40252,NA,NA
E578_180,0.22516,NA,NA
E407_604,0.75849,NA,NA
E644_201,NA,0.25157,NA
E879_222,0.27799,NA,NA
E26_613,NA,NA,0.76981
E640_376,NA,NA,0.4717
E240_153,NA,NA,0.19119
E184_334,NA,0.41887,NA
E674_218,NA,NA,0.27296
E942_707,NA,0.88805,NA
E408_214,NA,0.26792,NA
E334_291,NA,NA,0.36478
E670_255,NA,0.3195,NA
E956_728,0.91447,NA,NA
E625_419,NA,0.52579,NA
E537_379,0.47547,NA,NA
E907_301,NA,NA,0.37736
E662_76,0.09434,NA,NA
E813_467,NA,NA,0.58616
E171_313,NA,NA,0.39245
E899_738,NA,0.92704,NA
E377_453,NA,0.56855,NA
E489_785,0.98616,NA,NA
E19_185,NA,NA,0.23145
E991_678,NA,NA,0.85157
E251_129,NA,NA,0.16101
E821_551,NA,0.69182,NA
E52_687,NA,NA,0.86289
E766_577,NA,NA,0.72453
E602_424,0.53208,NA,NA
E774_574,0.72075,NA,NA
E487_601,NA,NA,0.75472
E126_395,NA,0.4956,NA
E3_345,NA,NA,0.4327
E601_379,0.47547,NA,NA
E48_499,0.62642,NA,NA
E299_600,NA,NA,0.75346
E666_727,NA,0.91321,NA
E704_535,0.6717,NA,NA
E878_679,NA,NA,0.85283
E292_399,NA,NA,0.50063
E312_629,NA,0.78994,NA
E906_577,0.72453,NA,NA
E885_70,NA,NA,0.08679
E469_156,NA,0.19497,NA
E872_333,0.41761,NA,NA
E763_485,NA,0.60881,NA
E16_579,NA,NA,0.72704
E742_437,NA,0.54843,NA
E622_636,NA,NA,0.79874
E744_748,NA,0.93962,NA
E319_326,0.40881,NA,NA
E678_205,0.2566,NA,NA
E631_769,NA,NA,0.96604
E577_130,0.16226,NA,NA
E41_526,NA,NA,0.66038
E212_45,NA,NA,0.05535
E532_455,NA,0.57107,NA
E732_549,NA,NA,0.68931
E158_717,NA,0.90063,NA
E322_176,NA,0.22013,NA
E458_611,0.7673,NA,NA
E223_223,NA,NA,0.27925
E760_234,NA,NA,0.29308
E301_407,0.51069,NA,NA
E209_316,NA,0.39623,NA
E665_417,NA,NA,0.52327
E571_358,NA,NA,0.44906
E896_362,NA,NA,0.45409
E862_387,0.48553,NA,NA
E919_749,0.94088,NA,NA
E936_759,0.95346,NA,NA
E586_264,NA,0.33082,NA
E764_37,NA,0.04528,NA
E725_94,0.11698,NA,NA
E474_129,0.16101,NA,NA
E46_716,NA,NA,0.89937
E850_361,NA,0.45283,NA
E182_490,NA,NA,0.61509
E193_228,NA,NA,0.28553
E971_174,0.21761,NA,NA
E108_630,NA,0.79119,NA
E216_603,NA,NA,0.75723
E316_146,0.18239,NA,NA
E453_564,NA,0.70818,NA
E115_532,NA,NA,0.66792
E632_520,NA,NA,0.65283
E838_484,0.60755,NA,NA
E438_439,NA,NA,0.55094
E99_644,NA,0.80881,NA
E939_416,0.52201,NA,NA
E751_160,NA,NA,0.2
E938_631,0.79245,NA,NA
E782_14,0.01635,NA,NA
E768_383,0.4805,NA,NA
E997_710,NA,NA,0.89182
E649_725,NA,0.91069,NA
E67_736,NA,NA,0.92453
E328_439,0.55094,NA,NA
E241_35,0.04277,NA,NA
E430_15,NA,0.01761,NA
E718_409,0.51321,NA,NA
E915_21,NA,NA,0.02516
E309_492,0.61761,NA,NA
E492_150,0.18742,NA,NA
E994_777,NA,0.9761,NA
E714_277,NA,NA,0.34717
E590_214,0.26792,NA,NA
E11_698,NA,0.87673,NA
E224_662,0.83145,NA,NA
E152_337,NA,NA,0.42264
E211_650,0.81635,NA,NA
E352_325,NA,0.40755,NA
E436_384,0.48176,NA,NA
E77_768,0.96478,NA,NA
E28_572,NA,NA,0.71824
E192_593,NA,NA,0.74465
E173_719,NA,0.90314,NA
E213_608,NA,NA,0.76352
E794_375,0.47044,NA,NA
E616_56,0.06918,NA,NA
E873_337,0.42264,NA,NA
E110_102,0.12704,NA,NA
E978_307,NA,0.38491,NA
E541_188,NA,0.23522,NA
E8_306,0.38365,NA,NA
E234_667,NA,0.83774,NA
