,Klf7,Fev,Nr5a2,Pbx1,Atf3,Creb1,Foxo3,Arid5b,Tcf3,Nfic,Nfyb,Hmga2,Hsf2,Ddit3,Meis1,Stat3,Patz1,Xbp1,Trp53,Hnf1b,Sox9,Hbp1,Etv1,Yy1,Isl1,Irx2,Vdr,Srebf2,Sp1,Bbx,Hes1,Zfp148,Ets2,Satb1,Pknox1,Crem,Nr3c1,Zeb1,Gata6,Tcf4,Rfx3,Mxi1,Tcf7l2,Lmx1b,Pbx3,Nr6a1,Nr4a2,Neurod1,Ehf,Meis2,Gabpb1,Ovol2,Nkx2-2,E2f1,Nfatc2,Pax6,Gabpb2,Foxo1,Plag1,Nfib,Bach2,Nfia,Mnx1,Nkx6-1,Pdx1,Pax4,Foxp1,Sox5,Nrf1,Foxa3,Fosb,Usf2,Mef2a,Zfp143,Nr2f6,Nfix,Cbfb,Zfhx3,Tcf12,Arx
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7779361,0.0,0.7779361,0.0,0.0,0.0,0.0,0.0,1.2101384,0.0,1.2101384,0.0,0.7779361,0.7779361,0.0,1.2101384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7779361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7779361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7779361,0.0,0.7779361,0.0,0.0,0.0,0.0,0.0,1.5109258,0.0,0.0,0.0,1.7418509,0.0,1.5109258,0.7779361,0.0,0.0,0.7779361,0.0,0.7779361,0.0,0.0,0.7779361,0.0,0.7779361,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63853335,0.0,0.0,1.0251102,0.0,0.0,0.0,0.63853335,0.63853335,0.0,1.0251102,0.0,1.9818163,0.63853335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2962666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63853335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63853335,0.0,0.0,0.63853335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63853335,0.63853335,0.0,1.3032128,0.0,0.0
700,0.0,0.0,0.0,0.0,0.49820474,0.0,0.0,0.0,0.82921886,0.0,0.0,0.0,0.0,0.0,0.49820474,0.0,0.49820474,0.82921886,0.82921886,0.49820474,1.441923,1.441923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49820474,1.5840348,0.0,0.0,0.0,0.49820474,0.0,0.49820474,0.0,0.0,0.0,0.0,0.0,0.49820474,0.0,0.0,0.0,0.0,0.0,0.49820474,0.49820474,0.0,0.49820474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49820474,0.0,0.49820474,0.0,0.49820474,0.0,0.0,0.0,0.0,0.49820474,0.82921886,0.0,0.49820474,0.0,0.0,0.0,0.0,0.0,1.0774882,0.0,0.0
701,0.75309694,2.3561556,0.0,0.44582826,0.0,0.0,0.44582826,0.0,0.44582826,0.44582826,0.0,0.44582826,0.44582826,0.0,0.0,0.44582826,0.0,0.44582826,0.9878109,0.75309694,0.0,0.44582826,0.0,1.1777724,0.0,0.0,0.0,0.0,0.44582826,0.44582826,0.0,0.44582826,0.0,0.0,0.0,0.0,0.0,0.0,0.44582826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75309694,0.75309694,0.0,0.0,0.0,0.0,0.75309694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1166387,0.75309694,1.1777724,0.44582826,0.0,0.0,0.75309694,0.0,0.44582826,0.0,0.0,0.44582826,0.0,0.75309694,0.44582826,0.0,0.0
702,0.55205667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056919,0.0,0.0,0.0,0.0,0.0,0.0,0.55205667,0.55205667,0.55205667,0.9056919,0.0,0.0,1.1664156,0.0,0.9056919,0.0,0.0,0.0,0.0,0.0,0.55205667,0.0,0.0,0.0,0.0,0.0,0.55205667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55205667,0.0,0.0,0.0,0.0,0.0,0.55205667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55205667,0.0,1.9307344,0.0,0.0,0.0,0.0,0.0,0.9056919,0.0,0.0,0.0,0.0,0.9056919,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0,0.0,0.7955144,0.0,0.0,0.0,0.0,0.7955144,0.0,0.0,0.0,0.7955144,0.0,0.0,0.0,0.7955144,0.0,0.0,0.7955144,0.0,0.7955144,0.0,0.0,0.0,0.0,0.0,0.7955144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955144,0.7955144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2328987,0.7955144,0.0,0.0,0.7955144,0.0,0.0,0.0,0.0
704,0.79681903,2.6674504,0.0,0.79681903,0.0,0.0,0.0,0.0,0.79681903,0.79681903,0.0,0.79681903,0.0,0.79681903,0.0,0.79681903,0.0,0.0,0.0,0.0,0.0,0.79681903,0.0,0.0,1.2345831,0.0,1.2345831,0.0,0.0,0.0,0.0,0.79681903,0.79681903,0.0,0.0,0.0,0.0,0.0,0.79681903,0.0,0.0,0.79681903,0.0,0.0,0.79681903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79681903,0.0,0.0,0.0,0.0,0.0,0.0,1.7705173,0.79681903,0.79681903,0.0,0.0,0.0,1.2345831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.0,2.8534682,0.0,0.0,0.77366817,0.0,0.77366817,0.0,1.2045945,0.0,0.0,0.77366817,0.0,0.0,0.77366817,0.77366817,0.0,0.0,0.77366817,0.0,1.2045945,0.0,0.0,1.5047681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77366817,0.0,0.0,0.77366817,0.0,0.0,0.0,0.0,0.0,0.0,1.2045945,0.0,0.0,0.0,1.5047681,0.0,0.0,0.0,0.0,0.0,0.0,0.77366817,0.77366817,0.77366817,2.0802186,1.7353325,0.0,0.0,1.7353325,0.0,1.2045945,0.0,0.77366817,0.0,0.0,0.77366817,0.0,0.0,0.0
706,0.0,0.0,0.0,0.67150426,0.0,0.0,0.0,0.0,1.0696497,0.67150426,0.67150426,0.0,0.67150426,0.0,0.0,0.0,0.0,0.0,1.3536518,0.0,0.0,0.67150426,0.0,0.0,1.3536518,0.0,0.0,0.0,0.0,0.0,0.0,0.67150426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67150426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5745808,0.0,1.3536518,0.0,0.0,0.0,2.1584184,0.0,0.67150426,0.0,0.0,0.67150426,0.0,0.0,0.0,0.0,0.0
707,0.70701045,0.70701045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70701045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1170542,0.0,0.0,0.0,0.70701045,0.0,0.70701045,2.5101776,1.1170542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70701045,0.70701045,0.0,0.70701045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70701045,0.0,1.8147594,0.0,0.0,0.0,0.0,0.70701045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70701045,0.70701045,1.4070178,0.0,0.0,1.1170542,0.0,0.0,0.0,0.0,0.0
708,0.0,0.0,0.0,0.0,0.0,0.6336308,0.0,0.0,0.0,0.0,0.0,0.0,0.6336308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0184431,0.6336308,0.0,0.0,1.0184431,0.0,0.6336308,0.0,0.6336308,0.6336308,0.0,0.0,0.0,0.0,0.6336308,0.0,0.0,0.6336308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124338,0.0,0.6336308,0.0,0.0,0.0,1.2956365,0.0,0.6336308,0.0,0.0,0.0,0.0,0.6336308,1.2956365,1.9728416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336308,0.0
709,0.0,2.1131487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467271,0.6467271,0.0,0.0,0.0,0.0,0.0,0.6467271,0.0,0.0,3.0447223,0.0,0.0,0.0,0.0,0.0,0.0,0.6467271,0.6467271,0.0,0.0,0.0,0.0,0.0,0.6467271,0.0,1.3158303,0.0,0.0,0.0,0.0,0.0,0.6467271,1.0362272,0.0,0.6467271,1.0362272,0.0,0.0,0.0,0.0,2.2174122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7131505,1.7131505,0.0,0.0,0.0,0.0,0.0,0.0,0.6467271,0.0,0.0,0.6467271,0.0,0.0,0.0,0.0,0.0
710,1.1159506,2.220276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706179,0.0,0.706179,0.0,0.0,0.0,0.0,0.0,0.0,1.1159506,0.0,0.706179,0.0,0.0,1.1159506,3.0203493,0.0,0.0,0.0,0.0,0.0,0.706179,0.0,0.0,0.0,0.0,0.706179,0.0,0.0,0.706179,0.0,0.0,1.1159506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8133858,0.0,0.0,0.0,0.0,0.0,1.6302081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706179,0.0,0.0,0.0,0.0,1.1159506,0.0,0.706179,0.706179,0.0,0.0,0.0,1.6302081,0.0,0.0,0.0
711,0.0,1.18811,0.0,0.0,0.0,0.5654794,0.0,0.0,0.0,0.0,0.0,0.0,0.5654794,0.5654794,0.0,0.0,0.0,1.5689195,0.0,0.5654794,1.18811,0.9244902,0.0,0.5654794,2.0595734,0.0,0.0,0.9244902,0.0,0.5654794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9244902,0.0,0.0,0.0,0.0,0.0,1.3965333,0.0,0.5654794,0.0,0.0,0.0,0.0,1.18811,1.8440421,1.9576032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,0.0,2.231396,0.0,0.0,0.0,0.7125121,0.0,0.0,0.7125121,0.7125121,0.7125121,0.0,0.0,0.7125121,0.0,0.0,0.0,1.4152029,0.0,0.0,0.0,1.4152029,0.0,0.7125121,1.1243497,0.7125121,0.7125121,0.0,0.0,0.0,0.0,0.7125121,0.7125121,0.0,0.0,0.0,1.4152029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4152029,0.7125121,0.0,0.0,0.0,0.0,1.4152029,0.0,0.7125121,0.0,0.0,0.0,0.0,1.6402442,1.1243497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0.0,2.5541892,0.0,0.0,0.0,0.0,0.0,0.0,0.64834565,1.0384195,0.0,0.64834565,0.0,0.0,0.0,0.64834565,0.0,1.0384195,0.64834565,0.0,0.0,0.64834565,0.0,0.64834565,1.0384195,0.0,0.0,1.0384195,0.64834565,0.64834565,0.0,0.64834565,1.3183161,0.0,0.64834565,0.0,0.0,0.0,0.0,0.0,0.64834565,0.64834565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64834565,0.64834565,0.0,0.0,0.0,0.0,1.5367591,1.0384195,0.0,0.0,0.0,0.0,0.0,1.3183161,0.64834565,1.3183161,0.0,0.64834565,0.64834565,0.64834565,0.0,0.0,1.0384195,0.0,0.0,0.0,0.0,0.64834565,0.0,0.0,0.0
714,0.0,1.2970066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63451636,0.63451636,0.0,0.0,0.0,0.0,0.0,0.0,0.63451636,0.63451636,0.63451636,0.63451636,0.63451636,0.0,0.63451636,2.6596751,0.0,0.63451636,0.0,0.63451636,0.0,0.0,0.0,0.63451636,0.0,0.0,0.0,0.0,0.0,1.0196483,0.0,0.0,1.0196483,0.0,0.0,0.0,0.0,0.63451636,0.63451636,0.0,2.09049,0.0,0.0,0.63451636,0.0,0.0,1.0196483,0.0,0.63451636,0.0,0.0,0.0,0.0,1.0196483,1.6920402,1.6920402,0.63451636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63451636,0.0,0.0
715,0.70863307,0.0,0.0,0.0,1.1192073,0.41581562,0.41581562,0.0,0.9348452,0.41581562,0.0,0.0,0.41581562,0.0,0.0,0.0,0.0,0.70863307,0.9348452,0.0,0.0,0.41581562,0.0,0.0,2.1672344,0.0,0.0,0.0,0.0,0.0,0.0,0.41581562,0.0,0.0,0.70863307,0.0,0.0,0.41581562,0.41581562,0.70863307,0.70863307,0.0,0.0,0.0,0.0,0.0,0.0,0.41581562,0.0,1.1192073,0.0,0.70863307,0.0,0.70863307,0.0,0.0,0.0,0.41581562,0.0,0.0,0.0,0.0,0.0,1.2748129,0.41581562,0.0,0.41581562,0.0,0.0,1.4094342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528064
716,0.0,0.73244166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73244166,0.0,0.0,0.0,0.73244166,0.0,0.0,1.4446719,0.73244166,0.0,0.0,0.0,0.0,0.0,0.73244166,0.0,0.0,0.0,0.0,0.73244166,0.0,0.0,0.0,0.0,0.0,0.0,0.73244166,0.0,0.0,0.0,0.0,0.73244166,0.0,0.0,0.0,0.0,0.73244166,1.1506691,0.0,2.1472256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1506691,1.4446719,1.4446719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73244166,0.73244166,0.0,0.0
717,0.0,2.1692634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294128,0.0,0.0,0.0,0.8294128,0.0,0.8294128,0.0,0.0,0.0,0.8294128,0.0,0.8294128,0.0,0.0,0.0,0.0,0.8294128,0.0,0.8294128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294128,0.0,0.0,0.8294128,0.0,0.8294128,0.0,0.0,0.0,0.0,0.0,1.2764641,1.8193568,0.8294128,0.0,0.0,0.0,0.8294128,0.0,0.0,0.8294128,0.0,0.0,0.0,0.8294128,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50338715,0.50338715,0.50338715,0.0,0.0,0.8366545,0.0,0.0,0.0,0.8366545,0.0,0.0,0.0,0.0,0.0,0.0,1.8301018,0.50338715,0.0,0.50338715,0.0,1.086184,0.50338715,0.0,0.0,0.50338715,0.0,0.0,0.50338715,0.0,0.0,0.0,0.0,0.50338715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366545,0.0,0.0,0.0,0.0,0.0,0.8366545,0.0,0.0,0.0,0.0,0.50338715,0.0,0.0,1.9299023,0.50338715,0.0,0.0,0.0,0.0,0.50338715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.5864171,0.5864171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536146,0.0,0.0,0.0,0.0,0.0,0.0,0.5864171,0.5864171,1.7553062,0.5864171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864171,0.9536146,0.0,0.0,0.0,0.0,0.0,0.5864171,0.0,0.0,0.5864171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864171,0.5864171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864171,0.0,0.5864171,0.0,0.5864171,0.0,0.0,0.0,0.9536146,0.0,0.0,0.0,0.0,0.0,0.0,0.9536146,0.0,0.0,0.5864171,0.0,0.0
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99230826,0.0,0.0,0.6144972,0.0,0.0,0.0,0.0,0.0,0.6144972,1.4804465,0.0,0.6144972,1.4804465,0.0,0.99230826,0.0,0.0,0.0,0.0,0.0,0.6144972,0.6144972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144972,0.6144972,0.0,0.0,0.0,0.99230826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144972,0.0,0.0,0.0,0.0,0.0,1.265871,0.0,0.99230826,0.0,0.0,0.0,0.6144972,0.0,0.0,0.0,0.0,0.99230826,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0,0.0,0.65704215,0.0,0.0,0.65704215,0.0,0.65704215,0.65704215,0.0,0.0,0.0,0.0,0.0,0.0,0.65704215,0.0,1.331636,0.65704215,0.0,0.65704215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65704215,0.0,0.0,0.65704215,0.0,0.0,0.0,0.65704215,0.0,0.0,0.0,0.65704215,0.0,0.0,0.0,0.0,0.0,0.0,1.331636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65704215,0.0,0.0,0.0,1.331636,0.0,0.0,0.0,0.0,0.0,0.65704215,0.0,1.0501766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,0.0,0.8301892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8301892,0.4988804,0.0,0.0,0.0,0.0,0.0,1.9201362,0.0,0.4988804,0.0,0.0,0.4988804,0.0,0.4988804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988804,0.4988804,0.0,0.8301892,0.0,0.0,0.0,0.0,0.0,1.0786235,0.0,0.0,0.0,0.0,0.4988804,0.0,1.0786235,1.2774571,1.4432374,0.8301892,0.0,0.0,0.0,0.0,0.0,0.8301892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0.0,3.2124991,0.0,0.7341384,0.0,0.0,0.0,0.0,1.1529022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341384,0.0,0.0,0.0,0.0,1.4471679,0.0,2.8481188,0.0,0.0,0.0,0.0,1.1529022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341384,0.0,0.0,1.4471679,0.7341384,0.0,0.0,0.0,0.0,1.4471679,0.7341384,1.1529022,0.0,0.0,0.0,0.0,0.0,0.0,1.4471679,0.0,0.0,0.0,0.7341384,0.0,0.0,1.1529022,0.7341384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,1.01098,1.5033184,0.0,1.01098,0.0,0.0,1.01098,0.0,0.0,0.0,1.01098,0.0,0.0,0.0,0.0,1.5033184,0.0,0.0,1.01098,0.0,1.01098,1.01098,0.0,0.0,0.0,0.0,1.01098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01098,0.0,1.01098,0.0,1.5033184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01098,1.01098,0.0,0.0,0.0,0.0,0.0,0.0,1.01098,2.7071395,0.0,1.8317618,0.0,0.0,0.0,0.0,0.0,1.5033184,0.0,0.0,0.0,0.0,1.01098,0.0,0.0,1.01098
725,0.0,2.2026305,0.0,0.0,0.0,0.0,0.0,0.0,1.4927871,1.1938174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7653872,0.0,0.7653872,0.0,0.0,0.0,0.7653872,0.0,0.0,0.7653872,0.0,0.0,0.7653872,0.0,0.7653872,0.0,0.0,0.0,0.0,1.1938174,0.0,1.1938174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7653872,0.0,0.0,0.0,0.0,0.0,1.4927871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.909414,1.1938174,0.0,0.0,0.0,0.0,0.7653872,0.0,1.1938174,0.0,0.0,0.0,0.0,0.7653872,0.0,0.0,2.3222516
726,0.81656826,1.2600061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2600061,0.0,0.0,0.0,0.0,0.0,0.0,1.2600061,0.0,0.0,0.0,0.81656826,0.81656826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81656826,0.0,0.0,0.0,0.0,0.81656826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81656826,0.0,0.0,2.8573537,0.0,0.0,0.0,0.0,0.0,1.9897366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81656826,0.0,0.0,0.0,0.0,0.0,0.0,1.8002046
727,0.5353864,0.5353864,0.0,0.0,0.0,0.0,0.5353864,0.0,1.1392181,0.5353864,0.0,0.5353864,0.0,0.0,0.0,0.5353864,0.0,0.8822028,1.1392181,0.0,0.0,0.0,1.3434998,0.5353864,1.3434998,1.1392181,0.0,0.0,0.0,0.0,0.0,0.8822028,0.0,0.0,0.0,0.5353864,0.0,0.0,0.0,0.5353864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5353864,0.0,0.8822028,0.5353864,0.5353864,0.0,0.0,0.5353864,1.1392181,0.0,0.5353864,0.0,0.0,0.0,0.0,0.0,0.0,0.5353864,0.0,0.0,0.0,0.0,0.5353864,0.0,0.0,0.5353864,0.0,0.0,0.0,0.0,0.0,0.0,0.5353864
728,0.6587945,0.6587945,0.0,0.0,0.0,0.0,0.0,0.0,0.6587945,0.0,0.6587945,0.0,0.0,0.6587945,0.0,0.0,0.6587945,0.6587945,0.0,0.6587945,0.0,0.0,0.6587945,0.6587945,3.2648604,1.5538926,0.0,0.0,0.6587945,1.0525415,0.0,0.6587945,0.0,0.0,0.0,0.6587945,1.0525415,0.0,0.6587945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8862767,0.0,0.0,0.6587945,0.0,0.0,0.0,0.6587945,0.6587945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587945,0.0,0.0,0.0,0.0,0.6587945,0.0,0.0,0.0,0.0,0.6587945,0.0,0.0,1.3343124
729,1.3195037,0.6491194,0.0,0.0,0.0,0.6491194,0.0,0.0,0.6491194,0.0,1.039467,0.0,0.0,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.6491194,0.0,0.6491194,0.6491194,1.5380318,1.039467,0.0,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.6491194,0.0,0.6491194,0.0,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4820907,0.0,0.0,0.0,0.0,0.0,1.039467,0.0,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6491194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.039467
730,0.7904574,2.2439842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904574,0.0,0.0,0.0,0.7904574,0.0,0.0,0.7904574,0.0,0.0,0.0,0.0,1.5289247,0.0,0.0,1.760891,0.0,0.0,0.7904574,0.0,0.0,0.0,0.0,0.0,0.0,0.7904574,0.0,0.7904574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904574,0.0,0.0,0.0,0.0,0.0,1.5289247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904574,1.2263631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197128,0.5620613,0.5620613,0.0,0.0,0.0,0.0,0.0,0.0,1.562645,0.5620613,0.0,1.1826025,0.5620613,0.5620613,0.0,3.096481,1.7094116,0.0,0.0,0.0,0.0,0.0,0.5620613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197128,0.0,0.5620613,0.0,0.0,0.5620613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620613,0.0,0.0,0.5620613,0.0,0.9197128,0.0,0.5620613,1.1826025,0.0,0.0,0.0,0.0,1.562645
732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1294816,0.71638805,0.0,0.0,0.0,0.0,0.0,1.1294816,0.0,0.71638805,0.71638805,0.0,0.0,1.4209561,0.0,0.0,1.4209561,0.0,0.0,0.0,0.0,1.4209561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1294816,0.0,0.0,0.71638805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1294816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71638805,0.0,0.0,0.0,0.0,0.0,2.1197653,0.0,0.71638805,0.0,0.0,0.0,0.0,0.0,0.71638805,0.0,0.0
733,0.0,0.675518,0.0,0.675518,0.0,0.0,0.675518,0.0,0.0,0.0,0.675518,0.0,0.0,0.0,0.0,0.0,0.0,1.3597326,0.0,0.0,0.0,1.0750369,0.675518,0.0,2.3656073,0.0,0.675518,0.0,0.0,0.0,0.0,0.675518,0.0,0.0,0.675518,0.0,0.0,0.0,0.0,0.0,0.0,0.675518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675518,0.0,0.0,0.0,0.0,0.0,0.675518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597326,2.5321565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,0.0,3.7659116,0.0,0.0,0.0,0.0,0.7469757,0.0,0.0,0.0,0.0,0.0,0.7469757,0.0,0.0,0.0,0.0,0.0,1.4659882,0.0,0.0,0.0,0.0,1.1697584,0.0,0.0,0.0,0.0,0.0,0.7469757,0.0,0.0,0.7469757,0.7469757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7469757,0.7469757,0.0,0.0,0.0,2.0364876,0.0,0.0,0.0,0.0,0.7469757,0.0,0.0,0.0,0.0,1.8799285,0.0,0.0,0.0,0.7469757,0.0,1.6942255,0.0,0.0,0.7469757,0.0,0.0,0.0,0.0,0.7469757
