,PseudoTime1,PseudoTime2,PseudoTime3
E155_401,0.50252,NA,NA
E9_6,NA,0.00504,NA
E277_767,NA,NA,0.96348
E239_8,NA,0.00756,NA
E556_47,NA,NA,0.05668
E126_769,NA,0.96599,NA
E784_667,NA,0.83753,NA
E196_323,NA,NA,0.40428
E728_669,0.84005,NA,NA
E162_325,0.4068,NA,NA
E250_95,NA,0.11713,NA
E81_489,NA,0.61335,NA
E335_475,0.59572,NA,NA
E461_553,NA,0.69395,NA
E595_25,NA,0.02897,NA
E696_565,NA,NA,0.70907
E141_638,NA,NA,0.80101
E983_516,NA,NA,0.64736
E737_105,0.12972,NA,NA
E685_763,NA,NA,0.95844
E464_311,NA,0.38917,NA
E425_454,NA,0.56927,NA
E777_516,0.64736,NA,NA
E216_437,NA,NA,0.54786
E15_481,NA,0.60327,NA
E838_372,0.46599,NA,NA
E934_646,NA,0.81108,NA
E843_265,0.33123,NA,NA
E659_80,NA,NA,0.09824
E462_404,NA,0.5063,NA
E557_639,NA,0.80227,NA
E955_784,0.98489,NA,NA
E98_664,NA,0.83375,NA
E198_421,0.52771,NA,NA
E888_712,NA,0.89421,NA
E578_426,0.53401,NA,NA
E931_79,NA,NA,0.09698
E112_387,0.48489,NA,NA
E75_2,0.0,NA,NA
E174_436,0.5466,NA,NA
E298_75,NA,NA,0.09194
E19_567,NA,NA,0.71159
E356_286,NA,0.35768,NA
E972_138,NA,0.17128,NA
E449_397,NA,NA,0.49748
E377_309,NA,0.38665,NA
E304_560,NA,NA,0.70277
E88_634,NA,0.79597,NA
E274_125,NA,0.15491,NA
E946_576,NA,NA,0.72292
E882_302,0.37783,NA,NA
E86_16,NA,NA,0.01763
E871_660,0.82872,NA,NA
E247_515,0.6461,NA,NA
E472_659,NA,NA,0.82746
E452_778,0.97733,NA,NA
E110_269,0.33627,NA,NA
E225_28,NA,0.03275,NA
E394_56,NA,0.06801,NA
E902_454,NA,0.56927,NA
E985_277,0.34635,NA,NA
E970_507,0.63602,NA,NA
E880_357,NA,NA,0.4471
E417_679,NA,NA,0.85264
E172_579,NA,0.7267,NA
E585_613,NA,NA,0.76952
E774_381,0.47733,NA,NA
E518_584,0.733,NA,NA
E296_166,0.20655,NA,NA
E746_182,NA,NA,0.2267
E504_709,NA,NA,0.89043
E533_286,NA,NA,0.35768
E87_771,0.96851,NA,NA
E385_221,NA,NA,0.27582
E547_577,NA,0.72418,NA
E949_246,NA,NA,0.3073
E167_682,0.85642,NA,NA
E180_296,NA,0.37028,NA
E929_780,0.97985,NA,NA
E3_32,NA,NA,0.03778
E861_102,NA,NA,0.12594
E222_323,0.40428,NA,NA
E430_404,NA,0.5063,NA
E164_63,NA,NA,0.07683
E72_751,NA,0.94332,NA
E637_105,NA,0.12972,NA
E645_289,NA,NA,0.36146
E422_491,NA,NA,0.61587
E349_517,NA,0.64861,NA
E236_345,NA,NA,0.43199
E93_724,0.90932,NA,NA
E866_460,0.57683,NA,NA
E801_246,NA,NA,0.3073
E217_203,NA,NA,0.25315
E699_82,NA,NA,0.10076
E736_305,NA,NA,0.38161
E574_123,0.15239,NA,NA
E848_788,0.98992,NA,NA
E670_195,NA,0.24307,NA
E189_421,0.52771,NA,NA
E241_639,0.80227,NA,NA
E119_353,NA,0.44207,NA
E797_755,NA,0.94836,NA
E390_494,NA,NA,0.61965
E590_565,0.70907,NA,NA
E60_305,NA,0.38161,NA
E640_681,NA,NA,0.85516
E184_528,NA,0.66247,NA
E772_441,NA,NA,0.5529
E18_705,NA,0.88539,NA
E760_783,NA,NA,0.98363
E402_781,NA,0.98111,NA
E668_30,0.03526,NA,NA
E616_495,0.62091,NA,NA
E185_83,0.10202,NA,NA
E676_27,0.03149,NA,NA
E718_104,0.12846,NA,NA
E213_709,NA,NA,0.89043
E85_53,0.06423,NA,NA
E687_449,NA,0.56297,NA
E200_708,0.88917,NA,NA
E644_224,NA,0.2796,NA
E415_445,0.55793,NA,NA
E703_227,NA,0.28338,NA
E925_691,NA,NA,0.86776
E742_450,NA,0.56423,NA
E163_285,0.35642,NA,NA
E426_279,0.34887,NA,NA
