,PseudoTime1,PseudoTime2,PseudoTime3
E762_532,NA,0.66625,NA
E292_3,NA,NA,0.00251
E899_151,NA,0.18821,NA
E491_1,0.0,NA,NA
E518_614,0.76913,NA,NA
E734_699,NA,0.87578,NA
E58_144,0.17942,NA,NA
E449_525,NA,NA,0.65747
E394_239,NA,0.29862,NA
E17_69,0.08532,NA,NA
E312_32,NA,0.0389,NA
E672_563,0.70514,NA,NA
E647_529,0.66248,NA,NA
E588_282,NA,NA,0.35257
E730_61,NA,0.07528,NA
E550_580,NA,NA,0.72647
E705_330,NA,0.4128,NA
E3_600,NA,NA,0.75157
E517_345,NA,NA,0.43162
E141_172,NA,NA,0.21455
E822_49,NA,NA,0.06023
E509_768,NA,NA,0.96236
E171_288,NA,NA,0.3601
E585_171,NA,NA,0.2133
E36_652,0.81681,NA,NA
E92_69,NA,0.08532,NA
E820_137,NA,NA,0.17064
E490_564,NA,0.7064,NA
E269_34,NA,0.04141,NA
E773_668,NA,NA,0.83689
E26_183,NA,NA,0.22836
E398_695,0.87077,NA,NA
E486_454,NA,NA,0.56838
E472_722,NA,NA,0.90464
E553_339,NA,NA,0.42409
E323_513,0.64241,NA,NA
E175_780,NA,0.97742,NA
E371_153,NA,NA,0.19072
E629_683,NA,NA,0.85571
E29_541,0.67754,NA,NA
E724_394,NA,0.4931,NA
E567_77,NA,NA,0.09536
E4_636,0.79674,NA,NA
E512_564,0.7064,NA,NA
E713_599,NA,NA,0.75031
E630_398,NA,0.49812,NA
E954_298,0.37265,NA,NA
E350_221,NA,NA,0.27604
E738_389,0.48683,NA,NA
E707_332,NA,NA,0.41531
E983_329,NA,NA,0.41154
E451_430,NA,NA,0.53827
E321_463,0.57967,NA,NA
E339_549,NA,NA,0.68758
E941_186,NA,NA,0.23212
E761_797,NA,0.99875,NA
E335_202,0.2522,NA,NA
E406_21,NA,0.02509,NA
E403_775,0.97114,NA,NA
E325_577,NA,0.72271,NA
E237_127,0.15809,NA,NA
E209_386,NA,0.48306,NA
E379_84,NA,0.10414,NA
E981_574,NA,0.71895,NA
E702_274,NA,NA,0.34253
E821_778,NA,0.97491,NA
E52_319,NA,NA,0.399
E523_412,0.51568,NA,NA
E807_638,0.79925,NA,NA
E676_743,0.93099,NA,NA
E223_453,NA,NA,0.56713
E42_123,NA,0.15307,NA
E794_419,0.52447,NA,NA
E397_205,NA,0.25596,NA
E873_95,0.11794,NA,NA
E478_361,0.45169,NA,NA
E98_411,NA,0.51443,NA
E926_25,NA,NA,0.03011
E908_147,NA,0.18319,NA
E412_535,0.67001,NA,NA
E793_358,NA,NA,0.44793
E965_764,NA,0.95734,NA
E140_591,NA,0.74028,NA
E900_653,NA,NA,0.81807
E608_149,NA,NA,0.1857
E777_19,0.02258,NA,NA
E781_62,NA,0.07654,NA
E482_8,NA,0.00878,NA
E211_189,0.23588,NA,NA
E150_462,0.57842,NA,NA
E673_152,0.18946,NA,NA
E552_350,NA,0.43789,NA
E298_530,NA,NA,0.66374
E883_63,NA,NA,0.07779
E281_766,NA,0.95985,NA
E771_728,NA,0.91217,NA
E998_393,NA,0.49184,NA
E503_22,NA,0.02635,NA
E420_565,0.70765,NA,NA
E294_276,0.34504,NA,NA
E600_711,0.89084,NA,NA
E614_586,NA,0.734,NA
E799_721,NA,NA,0.90339
E644_98,NA,0.12171,NA
E806_68,0.08407,NA,NA
E853_518,NA,0.64868,NA
E327_577,NA,NA,0.72271
E770_345,NA,NA,0.43162
E365_191,0.23839,NA,NA
E506_126,0.15684,NA,NA
E538_383,NA,NA,0.4793
E502_226,NA,0.28231,NA
E21_602,NA,0.75408,NA
E888_80,NA,0.09912,NA
E783_626,NA,0.78419,NA
E222_238,0.29737,NA,NA
E331_55,NA,NA,0.06775
E370_291,0.36386,NA,NA
E12_285,NA,0.35634,NA
E999_417,NA,0.52196,NA
E291_565,NA,0.70765,NA
E652_30,NA,NA,0.03639
E795_184,NA,0.22961,NA
E857_603,0.75533,NA,NA
E267_743,NA,0.93099,NA
E814_764,NA,NA,0.95734
E809_141,NA,0.17566,NA
E115_117,NA,NA,0.14555
