,PseudoTime1,PseudoTime2,PseudoTime3
E299_330,NA,NA,0.4128
E483_533,NA,NA,0.6675
E76_659,0.8256,NA,NA
E218_284,0.35508,NA,NA
E831_718,0.89962,NA,NA
E655_586,0.734,NA,NA
E728_85,0.1054,NA,NA
E520_712,NA,0.8921,NA
E269_720,NA,0.90213,NA
E368_518,NA,NA,0.64868
E270_415,NA,NA,0.51945
E754_564,NA,0.7064,NA
E854_625,NA,0.78294,NA
E393_156,0.19448,NA,NA
E592_670,NA,0.8394,NA
E485_476,NA,NA,0.59598
E544_734,NA,0.9197,NA
E581_64,NA,NA,0.07905
E332_412,0.51568,NA,NA
E405_201,NA,0.25094,NA
E456_601,NA,0.75282,NA
E816_110,NA,0.13676,NA
E410_404,0.50565,NA,NA
E788_347,NA,NA,0.43413
E606_791,0.99122,NA,NA
E681_155,NA,NA,0.19322
E547_155,NA,0.19322,NA
E143_316,NA,0.39523,NA
E848_170,0.21205,NA,NA
E897_262,NA,NA,0.32748
E386_639,NA,0.8005,NA
E521_409,NA,NA,0.51192
E902_726,NA,0.90966,NA
E526_634,NA,0.79423,NA
E989_84,0.10414,NA,NA
E30_714,0.8946,NA,NA
E196_149,NA,NA,0.1857
E20_486,NA,NA,0.60853
E123_774,NA,0.96989,NA
E556_772,NA,NA,0.96738
E468_679,NA,NA,0.85069
E180_133,NA,0.16562,NA
E479_697,NA,NA,0.87327
E308_203,NA,NA,0.25345
E133_513,NA,NA,0.64241
E354_783,NA,NA,0.98118
E550_95,NA,NA,0.11794
E896_225,NA,NA,0.28105
E873_677,0.84818,NA,NA
E599_617,NA,NA,0.7729
E99_679,NA,0.85069,NA
E424_154,NA,0.19197,NA
E953_529,NA,NA,0.66248
E999_722,NA,0.90464,NA
E342_664,NA,NA,0.83187
E346_279,0.34881,NA,NA
E397_420,NA,0.52572,NA
E860_16,NA,0.01882,NA
E283_682,NA,0.85445,NA
E212_760,NA,NA,0.95232
E121_190,NA,0.23714,NA
E745_571,NA,NA,0.71518
E611_483,NA,0.60477,NA
E382_266,NA,0.3325,NA
E600_777,0.97365,NA,NA
E514_594,0.74404,NA,NA
E801_409,NA,NA,0.51192
E403_644,0.80678,NA,NA
E290_204,0.25471,NA,NA
E152_416,NA,NA,0.5207
E743_301,NA,0.37641,NA
E874_714,NA,0.8946,NA
E846_490,NA,0.61355,NA
E165_225,NA,NA,0.28105
E347_396,NA,NA,0.49561
E500_292,NA,0.36512,NA
E304_137,NA,NA,0.17064
E840_295,NA,0.36888,NA
E276_485,NA,0.60728,NA
E792_123,0.15307,NA,NA
E254_768,NA,0.96236,NA
E499_656,NA,0.82183,NA
E406_567,NA,0.71016,NA
E56_273,0.34128,NA,NA
E734_368,NA,0.46048,NA
E562_205,NA,0.25596,NA
E167_380,0.47553,NA,NA
E982_407,NA,NA,0.50941
E909_336,NA,NA,0.42033
E100_92,NA,NA,0.11418
E554_442,NA,NA,0.55332
E258_102,NA,NA,0.12673
E700_566,0.70891,NA,NA
E718_220,0.27478,NA,NA
E836_126,0.15684,NA,NA
E265_640,0.80176,NA,NA
E243_606,0.7591,NA,NA
E168_450,0.56336,NA,NA
E402_660,NA,0.82685,NA
E522_277,NA,0.3463,NA
E186_611,NA,NA,0.76537
E670_134,NA,0.16688,NA
E473_570,0.71393,NA,NA
E461_306,NA,0.38269,NA
E101_35,NA,0.04266,NA
E385_770,NA,NA,0.96487
E249_614,0.76913,NA,NA
E292_411,NA,NA,0.51443
E689_132,NA,0.16437,NA
E305_664,NA,0.83187,NA
E284_111,NA,NA,0.13802
E786_272,NA,0.34003,NA
E193_478,NA,NA,0.59849
E936_770,0.96487,NA,NA
E617_538,0.67378,NA,NA
E639_606,NA,NA,0.7591
E830_465,NA,0.58218,NA
E524_103,0.12798,NA,NA
E176_539,NA,0.67503,NA
E17_105,0.13049,NA,NA
E229_667,NA,NA,0.83563
E923_591,NA,0.74028,NA
E876_111,NA,NA,0.13802
E725_704,0.88206,NA,NA
E271_82,NA,0.10163,NA
E32_642,NA,NA,0.80427
E47_723,NA,NA,0.9059
E395_251,NA,NA,0.31368
